link,account,timestamp,tweetText,reply,retweet,like
https://twitter.com/missmetadata/status/1444768699647283205,@missmetadata,2021-10-03T20:57:55.000Z,"OOOO that sounds fuego. A magazine for the ladies....Lady #1323 has your full permission ",0,0,7
https://twitter.com/Sm0keypot/status/1444764505800650768,@Sm0keypot,2021-10-03T20:41:15.000Z,Those who shout the loudest has the least to say,1,0,6
https://twitter.com/ape3809/status/1444763742852448256,@ape3809,2021-10-03T20:38:13.000Z,Welcome!,0,0,5
https://twitter.com/novocrypto/status/1444763726758952965,@novocrypto,2021-10-03T20:38:09.000Z,This might as well be the BULL Run or I don’t know what a bull run fucking is!  @BoredApeYC   @worldofwomennft @kennyschac   @winterbearsnft   @MekaVerse   @withFND  @OriginProtocol   @manifoldxyz   Not to mention,0,0,7
https://twitter.com/Cosmo_boredape/status/1444763569103511557,@Cosmo_boredape,2021-10-03T20:37:31.000Z,"That's a phenomenal buy imo.  I went to unwrap my ETH and you beat me to it but a minute, maybe less.  Congrats and welcome to the fam!",1,0,16
https://twitter.com/AbhiramBangaru/status/1444763476065349632,@AbhiramBangaru,2021-10-03T20:37:09.000Z,"Congrats and Welcome to the Club ",0,0,7
https://twitter.com/juan72716102/status/1444763225250279424,@juan72716102,2021-10-03T20:36:09.000Z," ",1,0,8
https://twitter.com/ET_energy/status/1444763153485676550,@ET_energy,2021-10-03T20:35:52.000Z,"The invasion can't be stopped!  @thelonelyaliens  #Spaceclub ",0,0,5
https://twitter.com/_gwofficial/status/1444762939903389699,@_gwofficial,2021-10-03T20:35:01.000Z,Welcome to the shrewdness!,0,0,7
https://twitter.com/Timelord__X/status/1444762551846375429,@Timelord__X,2021-10-03T20:33:29.000Z,Ape follow ape brother.  Welcome,0,0,7
https://twitter.com/cara_ricketts/status/1444762087532736513,@cara_ricketts,2021-10-03T20:31:38.000Z,No Angel,2,2,15
https://twitter.com/MBXXVV/status/1444761872872345601,@MBXXVV,2021-10-03T20:30:47.000Z,Pump it,0,0,7
https://twitter.com/wiseleopard1/status/1444761066374893575,@wiseleopard1,2021-10-03T20:27:35.000Z,"#MAYC #APEFOLLOWAPE  @BoredApeYC",0,1,13
https://twitter.com/girldadNFT/status/1444761005330862080,@girldadNFT,2021-10-03T20:27:20.000Z,"Only two weeks since @ape5264 was fractionalized!  If you want exposure to high-end  @BoredApeYC  but don't have 6-figures laying around, here's a chance to participate in community-based fractional ownership.  Tokens: https://fractional.art/vaults/0x7306b511f1f6ef83278dbe4abe2a9b3d8c4de6d3…  Discord: http://discord.gg/girldadAPE",1,1,11
https://twitter.com/CapetainTrippy/status/1444759192510910469,@CapetainTrippy,2021-10-03T20:20:08.000Z,Honestly I think diamonds are going 250 Eth,1,0,15
https://twitter.com/HrikBho/status/1444758320540110848,@HrikBho,2021-10-03T20:16:40.000Z,I’m too scared to wear mine cuz I don’t wanna get tortured for my seed lol,1,0,6
https://twitter.com/alveoles_/status/1444756543254192131,@alveoles_,2021-10-03T20:09:36.000Z,That makes me bullish about them,0,0,5
https://twitter.com/OUchrisNFTs/status/1444755825315168266,@OUchrisNFTs,2021-10-03T20:06:45.000Z,"Every project has a segment of holders that talks about the floor. But the blue chips that have been around longer have less, because they’ve had time to go through the natural process of turnover that slowly eliminates folks who focus solely on the floor",1,1,16
https://twitter.com/saldiguardia/status/1444755721673797632,@saldiguardia,2021-10-03T20:06:20.000Z,"Likewise Jessica!!! I HATED saying goodbye last night. ",1,0,6
https://twitter.com/CanaryLabsXYZ/status/1444754974366445580,@CanaryLabsXYZ,2021-10-03T20:03:22.000Z,Inventory list: @BoredApeYC : 70 @coolcatsnft: 31 (+404 TV head) @MetaHero_: 28 MAYC: 15 M1 Serum: 6 @pixelvault_  FD: 15 @punkscomic : 5 @PegzDAO : 9 (+Dazzler) @AvidLines : 7,3,0,7
https://twitter.com/QualeyJessica/status/1444752950174175232,@QualeyJessica,2021-10-03T19:55:20.000Z,So epic blessed to meet you in person and excited for your journey!!And  was worth the wait,2,0,10
https://twitter.com/cityapez/status/1444752277500149761,@cityapez,2021-10-03T19:52:39.000Z,Bored Apes  @BoredApeYC   seen at Dodgers Stadium  Could it Be    #BoredApeYachtClub #bayc #ApesTogetherStrong #mayc #dodgersape #cityapez #bayc4238 #Dodgers #LosAngeles #California #worldseries,18,28,171
https://twitter.com/iamboredbecky/status/1444750555742498817,@iamboredbecky,2021-10-03T19:45:49.000Z,"All good! Just thought he’d be wondering ",1,0,6
https://twitter.com/DataNFT_/status/1444750393183924224,@DataNFT_,2021-10-03T19:45:10.000Z,Lol sorry. Should have given you the shout out there :),1,0,6
https://twitter.com/bootlegsjr888/status/1444749093696249861,@bootlegsjr888,2021-10-03T19:40:00.000Z,Funny as F. Planning to pay my parents mortgage off by my birthday next year.,0,0,4
https://twitter.com/TerpTehDerp/status/1444747927319203847,@TerpTehDerp,2021-10-03T19:35:22.000Z,"@SewerRats_NFT  We focus on DELIVERING, like being the 1st NFT project to have LP Farming with $CHIZ, also have our unique $CHIZ store since launch Mid July,  Community is strong & Supportive, Check us out,",0,0,5
https://twitter.com/0xBklyn/status/1444746156739809294,@0xBklyn,2021-10-03T19:28:20.000Z,"OG M2 MAYC extremely undervalued!! (MAYC’s made from serum, not minted)",0,0,6
https://twitter.com/StonedAbu/status/1444745394538360838,@StonedAbu,2021-10-03T19:25:18.000Z,My dad had ETH before I did  I hated crypto,1,0,11
https://twitter.com/doodlxr/status/1444744310289752069,@doodlxr,2021-10-03T19:21:00.000Z,"Can you imagine the insane levels of hype if/when  @BoredApeYC  and @coolcatsnft do a collab together? #WeLikeTheCats #BAYC ",0,1,6
https://twitter.com/AlonGoren/status/1444743595433418754,@AlonGoren,2021-10-03T19:18:09.000Z,Which FLS # is this so I can include?,2,0,9
https://twitter.com/CryptoNovo311/status/1444741793443192842,@CryptoNovo311,2021-10-03T19:11:00.000Z,"The back story of  @Tasty_Blunt  and how an AR/Filter can up be used for your  @BoredApeYC  ",0,1,6
https://twitter.com/Reaper_NFT/status/1444741552463650821,@Reaper_NFT,2021-10-03T19:10:02.000Z,,0,0,5
https://twitter.com/CryptoMagellan/status/1444741520062619655,@CryptoMagellan,2021-10-03T19:09:55.000Z,Of course not we are also ETH enjoyers,2,0,9
https://twitter.com/Yshp001/status/1444739988864729088,@Yshp001,2021-10-03T19:03:49.000Z,,0,0,7
https://twitter.com/0xLambi/status/1444739693816463361,@0xLambi,2021-10-03T19:02:39.000Z,Your involvement in a project should never make or break your financial situation..,1,0,10
https://twitter.com/Keboqi/status/1444739099689062400,@Keboqi,2021-10-03T19:00:17.000Z,I found it that I had followed you but you didn’t follow back!,3,1,13
https://twitter.com/flower_boi/status/1444738675229671428,@flower_boi,2021-10-03T18:58:36.000Z,Honestly kinda feel like I might have to buy and $ETH NFT...   Would y'all judge me?   IF I did ...I think it's gonna be  @BoredApeYC,14,0,24
https://twitter.com/MrAtwoodMusic/status/1444738349344854019,@MrAtwoodMusic,2021-10-03T18:57:19.000Z,This project is super dope and the whitepaper just makes sense. Bring financial freedom to anyone who wants it! I'd really love a WL spot :D  @Ja2od  @deg_ape  @BoredApeYC  @apenftorg  @duncantrussell  @DopeDyl    Join the Discord here!,0,3,7
https://twitter.com/StonedBrody/status/1444737199228997636,@StonedBrody,2021-10-03T18:52:44.000Z,Wow!  I can! First apes were for 0.39 ETH & 0.40 ETH as well.   Congrats    What an awesome adventure and ride we have gotten to go on.  Will you be at Ape Fest?,1,0,14
https://twitter.com/NFTbanditeth/status/1444737152177225730,@NFTbanditeth,2021-10-03T18:52:33.000Z,"Well yes but that’s also because if you have an ape, you can afford to not look at the floor and you don’t need to worry about the floor price because it’s not going to make or break your financial situation. The same cannot be said about these other project with a .05 mint",1,1,12
https://twitter.com/boredgentleman/status/1444737136285077509,@boredgentleman,2021-10-03T18:52:29.000Z,"Aged well. ",2,1,40
https://twitter.com/dadjudicator/status/1444736995415052293,@dadjudicator,2021-10-03T18:51:56.000Z,"New remix, who dis  @the_vogu  @Theta_Network  @BoredApeYC",8,10,57
https://twitter.com/thavenNFT/status/1444736616166150145,@thavenNFT,2021-10-03T18:50:25.000Z,Last year? Pretty sure it’s been a few years since the BAKC airdrop,0,0,5
https://twitter.com/metastash/status/1444735832838086656,@metastash,2021-10-03T18:47:19.000Z,"I wndr if any of those folks who right-click saved  @BoredApeYC   last yr got their BAKC and Serum airdrops and sold them for a massive profit and are currently sipping mai-tai's in the Bahamas after paying off their parents mortgage- oh- that's, not how rt-click save works?/s",17,58,272
https://twitter.com/vRandom11/status/1444734575247335431,@vRandom11,2021-10-03T18:42:19.000Z,"And my dad doesn’t know what ETH is ",1,0,10
https://twitter.com/lioncityape/status/1444734330215956483,@lioncityape,2021-10-03T18:41:20.000Z,"I have been walking around in the house, my wife recognised me as Ape holder. Thats enough.",1,1,7
https://twitter.com/kobrakao/status/1444734162003394561,@kobrakao,2021-10-03T18:40:40.000Z,Sending out a follow beacon!,0,0,6
https://twitter.com/MyRugema/status/1444733850576375811,@MyRugema,2021-10-03T18:39:26.000Z,"Who’s been recognised as an Ape holder by their  @BoredApeYC  merch yet? ",13,1,33
https://twitter.com/UmairAKhawaja/status/1444732403478577162,@UmairAKhawaja,2021-10-03T18:33:41.000Z,"Un-following all the politicians and news channels and only following  @KoalaAgencyNFT  @ApeHarbour  @BoredApeYC  @ottovictory  and many more from NFT space ",2,5,30
https://twitter.com/ajt/status/1444730281831899139,@ajt,2021-10-03T18:25:15.000Z,2.  @pixelvault_   /  @punkscomic  / @MetaHero_ - minted 7 comics and now have 2 full sets + planetary dao set   3.  @WilderWorld  - bought 5 Wilder Wheels + a ton of the WILD token.   4.  @BoredApeYC  - have two apes + 1 dog and never selling,3,1,22
https://twitter.com/ka_dewaal/status/1444729108756254722,@ka_dewaal,2021-10-03T18:20:35.000Z,Aped in  @BoredApeYC  #bayc,115,45,1085
https://twitter.com/P1Pack1/status/1444728167860744204,@P1Pack1,2021-10-03T18:16:51.000Z,"That's a tough call for me. Solidly in my top two are  @HouseofKibaa  and  @crypto_raiders . My third right now would probably be  @BoredApeYC  now that I've got a mutant, although I agree that  @ToolsOfRockNFT  is a big up and comer",1,1,6
https://twitter.com/JaimeMusings/status/1444727819448225793,@JaimeMusings,2021-10-03T18:15:28.000Z,Exhausting how many apes want the apefollowape to work for them without helping it work for others by doing the following themselves,0,0,12
https://twitter.com/jcatblum/status/1444726926036324353,@jcatblum,2021-10-03T18:11:55.000Z,Unapologetically Authentic,2,0,10
https://twitter.com/_jeffnicholas_/status/1444726569314885634,@_jeffnicholas_,2021-10-03T18:10:30.000Z,Missed so many people at the  @0n1Force  party b/c no one knows what each other look like irl! Imagine  @NFT_NYC  +  @BoredApeYC  #ApeFest is gonna be like. This would solve!   Who’s the investor or product person or technologist who wants to build this? I’ll lead creative +strat. LFG!,1,0,17
https://twitter.com/theashrcrawford/status/1444726343527247873,@theashrcrawford,2021-10-03T18:09:36.000Z,RISE TO FAME,1,0,9
https://twitter.com/the_freightrain/status/1444725609129779200,@the_freightrain,2021-10-03T18:06:41.000Z,Following back would help your case.,4,2,42
https://twitter.com/MOkalache/status/1444725413654278146,@MOkalache,2021-10-03T18:05:54.000Z,When  @BoredApeYC  gets a fashion makeover from  @badkidsalley  it’s a yaaas!   Coming soon     #apefollowape #BadKidsAlley #badkidsfollowbadkids #BoredApeYachtClub #BoredApe #BAYC #derivatives #badkidsonly #nftcollector #NFTcollectibles,0,0,5
https://twitter.com/MindMakesMatter/status/1444722035003961347,@MindMakesMatter,2021-10-03T17:52:29.000Z,Imagine walking around with your head down all day,0,0,6
https://twitter.com/Superneal/status/1444721743579344900,@Superneal,2021-10-03T17:51:19.000Z,No need. Focusing on your floor is looking down not up.,1,1,6
https://twitter.com/eddythekiddey/status/1444721678093889540,@eddythekiddey,2021-10-03T17:51:04.000Z,@BoringStoneNFT let’s do it. Get my spinner hat and leather jacket featured!,0,2,5
https://twitter.com/Madrabioli/status/1444719970521423877,@Madrabioli,2021-10-03T17:44:17.000Z,Me watching you sweep the floor,0,1,7
https://twitter.com/Colonel_Lacross/status/1444719439744847875,@Colonel_Lacross,2021-10-03T17:42:10.000Z,show them no mercy,0,1,6
https://twitter.com/H_Daneel_Olivaw/status/1444719179983167488,@H_Daneel_Olivaw,2021-10-03T17:41:08.000Z,"@JRNYcrypto  and  @ZssBecker  are both in  @TheDogePoundNFT  .  @beaniemaxi  don't think a  @BoredApeYC  whale would be getting into a meme project, right?",4,3,16
https://twitter.com/Colby_SZN/status/1444718708165861388,@Colby_SZN,2021-10-03T17:39:16.000Z,,0,0,7
https://twitter.com/roffellos/status/1444718328879136779,@roffellos,2021-10-03T17:37:45.000Z,Really happy that I got my first Mayc today then,0,0,4
https://twitter.com/jofndbuilds/status/1444717732352626688,@jofndbuilds,2021-10-03T17:35:23.000Z," @BoredApeYC  got me into NFTs @NFT2Earn  got me into Discord + Modding @U_UnicornsNFT  turned me into Discord admin and some fun marketing stuff  Now  @propertys_nft  made me a Project Papa/Discord Monkey   What should I do next? Yes still involved w all projects",1,0,7
https://twitter.com/xtremetom/status/1444717502513270789,@xtremetom,2021-10-03T17:34:28.000Z,"Happy to have you as part of the family and thank you for the kind words.   Flip Apes or not, we have nothing but respect and love for  @BoredApeYC  ",0,3,53
https://twitter.com/mutantapeclub/status/1444716376426491906,@mutantapeclub,2021-10-03T17:30:00.000Z,Yes  Own an OG #MAYC from  @BoredApeYC  and Have All Rights you deserve on your Ape  #NFTs or Own an Approved Derivative from Our Collection and Flex  on your PFP ! What matters is you’re an Ape  #nftcollector #Lakers #CleanNFT,0,4,17
https://twitter.com/DomityGullfren/status/1444716029196705792,@DomityGullfren,2021-10-03T17:28:37.000Z,"""The artist must bow to the monster of his own imagination."" - Richard Wright  A gift for my friend, great artist, and  @spaceheadssaga   collector  @GirlWhoShivers  inspired by her #MAYC.  @BoredApeYC",4,7,29
https://twitter.com/metadanny3/status/1444715139085840390,@metadanny3,2021-10-03T17:25:05.000Z,As a proud owner of both a  @veefriends  and  @RoaringLeaders  I could not be happy with this investment from the #LeadersFund. The coolest part is we voted on which Blue Chip NFT to invest in! Next acquisition is a  @BoredApeYC !! Get in before it’s too late. Floor is LOW!,1,1,21
https://twitter.com/VictoriorCG/status/1444714935443853316,@VictoriorCG,2021-10-03T17:24:16.000Z," ",0,0,5
https://twitter.com/TimpersHD/status/1444714675749404675,@TimpersHD,2021-10-03T17:23:14.000Z,Anyone else feel like the  @BoredApeYC  about to boom.   #BAYC,15,8,148
https://twitter.com/BoardApes/status/1444714462393643008,@BoardApes,2021-10-03T17:22:23.000Z,"Hurry up! Cool Cats are catching up apparently. ",1,0,5
https://twitter.com/FoldableHuman/status/1444712086936834048,@FoldableHuman,2021-10-03T17:12:57.000Z,"Also who gives a shit? You joined a digital country club, so what? Why is exclusivity a good thing? Is that social space actually any good? Is it emotionally fulfilling? How is it any different from millions of other niche communities that don’t pride themselves on exclusivity?",0,1,9
https://twitter.com/AngelGilspits1/status/1444707971687014400,@AngelGilspits1,2021-10-03T16:56:36.000Z,"1st I missed  @BoredApeYC  Another miss  @GutterCatGang  damm damm  art and community super fire ",4,0,4
https://twitter.com/bach1x0/status/1444707828048875522,@bach1x0,2021-10-03T16:56:02.000Z,"Bullish ",0,0,5
https://twitter.com/nft_chicken/status/1444707641717141508,@nft_chicken,2021-10-03T16:55:17.000Z,LFG,0,0,5
https://twitter.com/JeeniusETH/status/1444707501811851273,@JeeniusETH,2021-10-03T16:54:44.000Z,Decentralized Supreme =  @BoredApeYC . Decentralized Pokémon = @coolcatsnft,2,4,40
https://twitter.com/TDisco7/status/1444707272593137668,@TDisco7,2021-10-03T16:53:49.000Z,"@LazyLionsNFT  ",0,0,5
https://twitter.com/thembani_tmb/status/1444707229274451975,@thembani_tmb,2021-10-03T16:53:39.000Z,im #MAYC #147,1,0,5
https://twitter.com/Whitecapps1/status/1444707120939601922,@Whitecapps1,2021-10-03T16:53:13.000Z,Great list can’t wait to mint  @MetaSharksNFT  Check out  @PORK1984  great community with  @TheeHustleHouse  &  @AlexanderBodin,0,2,5
https://twitter.com/RizzNews/status/1444707024219033611,@RizzNews,2021-10-03T16:52:50.000Z,"ROOOOAAAAAR!!!  @LazyLionsNFT  #LazyLions ",0,0,5
https://twitter.com/narendra/status/1444706131574542340,@narendra,2021-10-03T16:49:17.000Z,Watch for NFT projects that embrace story telling and are trying new things like   @gloompunkclub  @jenkinsthevalet  @10KTFshop  @BoredApeYC  https://twitter.com/gloompunkclub/status/1444477328457863178…,0,1,6
https://twitter.com/NFTparent/status/1444705253413343232,@NFTparent,2021-10-03T16:45:48.000Z,New NFT Video SUBSCRIBE! https://youtu.be/ANVaAahtYH0  @lostpuffins  @cryptoadzNFT  @freakingturtles  @FastKidsNFT  @ReflectiveCLTV  @digitalartchick  @garyvee  @TopDogBeachClub  @MaisonDeGOAT  @MoondogsNFT  @alphabettyNFT  @BoredApeYC  @iamboredbecky  @LavaLampsNFT  @BossBeautiesNFT  SUBSCRIBE!! Thx,0,2,5
https://twitter.com/kokid951/status/1444704042358243330,@kokid951,2021-10-03T16:40:59.000Z,"Lol ",0,0,4
https://twitter.com/nickb_eth/status/1444703892231659533,@nickb_eth,2021-10-03T16:40:23.000Z,A little preview. Still need to cover the wire but looks real nicceeee !!  @BoredApeYC,0,0,13
https://twitter.com/dzastr_eth/status/1444703028360196096,@dzastr_eth,2021-10-03T16:36:57.000Z,Lets gooo. Had two people yesterday say they were saving and trading to buy an mayc.,0,0,7
https://twitter.com/bassquire_/status/1444702937108918273,@bassquire_,2021-10-03T16:36:36.000Z,"I hear people saying: @SolanaMBS  =  @thecryptopunks   @thugbirdz  =  @BoredApeYC    But y’all forget that collective SMB + Thug supply is 8,333. Punks and Apes are 10k each.   New take: SMB and Thugs = Punks  I bet SMB and Thug floors are aligned (on the moon) in like 2-3 weeks",0,5,19
https://twitter.com/Accumul80r/status/1444702665561227266,@Accumul80r,2021-10-03T16:35:31.000Z,Boolish,0,0,6
https://twitter.com/YourFinanc3/status/1444702584472850439,@YourFinanc3,2021-10-03T16:35:12.000Z,Hey everyone! I hope everyone is well and happy on this fine Sunday!   What’s your favourite project at the moment?  OR  What’s one project you really wanna invest in?  For me my favourite project right now is @coolcatsnft and I’d like to invest into  @BoredApeYC #LFG  #WGMI,7,2,9
https://twitter.com/DaybedNFT/status/1444698796840030215,@DaybedNFT,2021-10-03T16:20:09.000Z,GM and Happy Sunday! If you are holding any of these & currently have one as your pfp I want to follow you:  -  @BoredApeYC  & #MAYC - @CoolCatsNFT -  @GutterCatGang - @Deadfellaznft -  @KrazykoalasNFT -  @BullsOnTheBlock,1,2,10
https://twitter.com/HanYoloNFT/status/1444697730253606912,@HanYoloNFT,2021-10-03T16:15:54.000Z,Already fomoing cause I can’t go. But I’ll move the family to Miami if that’s going to be the bayc hub. Haha,2,0,7
https://twitter.com/boredape93/status/1444694324130848777,@boredape93,2021-10-03T16:02:22.000Z,"There are 12,692 unique wallets hodling at least one NFT from the  @boredapeyc  ecosystem (BAYC, MAYC, BAKC, Serum). This is one of the largest communities in the NFT space and makes me extremely bullish as the BAYC brand continues to spread globally!  https://dune.xyz/nftaddict/BAYC",0,1,14
https://twitter.com/DavidBelsize/status/1444694125715017731,@DavidBelsize,2021-10-03T16:01:35.000Z,"@BoredApeYC  vs @coolcatsnft vs  @LazyLionsNFT  ... First 30 days since release ",20,33,116
https://twitter.com/Ipanema_501/status/1444691548936015873,@Ipanema_501,2021-10-03T15:51:20.000Z,At the moment it is  @ape_boat  inspired by  @BoredApeYC,0,2,10
https://twitter.com/bobbyhundreds/status/1444691200796028929,@bobbyhundreds,2021-10-03T15:49:57.000Z,"I met William yesterday at Frank & Son. He was wearing a  @thehundreds  @BoredApeYC  hoodie and I told him about the bombs. ""Still cheap enough to get in?"" Absolutely, but that boat will be leaving the dock soon. All aboard!",6,17,107
https://twitter.com/nameless_ryann/status/1444688119664623616,@nameless_ryann,2021-10-03T15:37:43.000Z,@0n1Force  unique holders % is high,2,0,9
https://twitter.com/NathanCRoth/status/1444687151510310916,@NathanCRoth,2021-10-03T15:33:52.000Z,Unique ownership leads to stronger communities.  60%  @thugbirdzbot   57%  @guttercatgang 55%  @BoredApeYC    Who did I miss?,49,12,124
https://twitter.com/MASTEROFCOIN33/status/1444686811150778371,@MASTEROFCOIN33,2021-10-03T15:32:31.000Z,"I saw a guy with a #BAYC x  @thehundreds  tee at Disney yesterday.  If you’re in here, just know you were too far to hear me yell BAYC! To me, it counts as your 1 engagement in public.   & yes we’re still early lol.  @BoredApeYC",1,0,13
https://twitter.com/BAYCBoshi/status/1444686451463970816,@BAYCBoshi,2021-10-03T15:31:05.000Z,This is wrong. I've seen a ton of floor price tweets over the last week.,2,0,18
https://twitter.com/SirensofChaos/status/1444686194340769795,@SirensofChaos,2021-10-03T15:30:04.000Z,"Another happy  @BoredApeYC  another cool custom. Only 10 free tatz are left. Books are back open. Thanks for grabbing the ink bro.  @DigitalxMisfits  ",2,5,12
https://twitter.com/ipano_ipano/status/1444681674059517957,@ipano_ipano,2021-10-03T15:12:06.000Z,The bot missed this sale. A 104 ETH sale for this majestic DMT 4T. Confirmed by  @keltron_  on the  @BoredApeYC  sales discord.   https://opensea.io/assets/0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d/3804?ref=0x5c5321ae45550685308a405827575e3d6b4a84aa…,6,6,62
